"","SiteID","PlotID","Biomass","new.names","GS_1C_mean","G_group"
"3552",48,4805,13.05,"Serratula centauroides",2.145,"Large"
"3553",58,5809,2.04,"Serratula centauroides",2.145,"Large"
"3554",55,5505,0.89,"Serratula centauroides",2.145,"Large"
"3555",57,5708,2.52,"Serratula centauroides",2.145,"Large"
"3556",48,4809,1.4,"Serratula centauroides",2.145,"Large"
"3557",43,4309,1.48,"Setaria viridis",0.52,"Small"
"3558",51,5101,0.05,"Setaria viridis",0.52,"Small"
"3559",43,4308,0.01,"Setaria viridis",0.52,"Small"
"3560",40,4009,0.95,"Setaria viridis",0.52,"Small"
"3561",40,4003,0.52,"Setaria viridis",0.52,"Small"
"3562",41,4108,1.23,"Setaria viridis",0.52,"Small"
"3563",42,4206,9.51,"Setaria viridis",0.52,"Small"
"3564",40,4004,0.45,"Setaria viridis",0.52,"Small"
"3565",42,4208,2.89,"Setaria viridis",0.52,"Small"
"3566",42,4203,0.43,"Setaria viridis",0.52,"Small"
"3567",51,5103,2.4,"Pennisetum glaucum",1.545,"Small"
"3568",54,5407,0.4,"Setaria viridis",0.52,"Small"
"3569",39,3905,1.04,"Setaria viridis",0.52,"Small"
"3570",39,3909,5.28,"Setaria viridis",0.52,"Small"
"3571",65,6501,0.45,"Setaria viridis",0.52,"Small"
"3572",65,6508,0.44,"Setaria viridis",0.52,"Small"
"3573",41,4107,6.39,"Setaria viridis",0.52,"Small"
"3574",66,6604,20.15,"Setaria viridis",0.52,"Small"
"3575",42,4202,0.43,"Setaria viridis",0.52,"Small"
"3576",51,5102,4.51,"Setaria viridis",0.52,"Small"
"3577",42,4204,0.52,"Setaria viridis",0.52,"Small"
"3578",25,2506,1.79,"Setaria viridis",0.52,"Small"
"3579",66,6609,8.3,"Setaria viridis",0.52,"Small"
"3580",64,6402,27.66,"Setaria viridis",0.52,"Small"
"3581",36,3605,0.12,"Setaria viridis",0.52,"Small"
"3582",26,2602,0.17,"Setaria viridis",0.52,"Small"
"3583",64,6401,35.11,"Setaria viridis",0.52,"Small"
"3584",27,2707,1.92,"Setaria viridis",0.52,"Small"
"3585",64,6408,48.33,"Setaria viridis",0.52,"Small"
"3586",40,4006,1.51,"Setaria viridis",0.52,"Small"
"3587",51,5106,2.15,"Setaria viridis",0.52,"Small"
"3588",40,4001,0.51,"Setaria viridis",0.52,"Small"
"3589",65,6506,101.32,"Setaria viridis",0.52,"Small"
"3590",66,6607,20.54,"Setaria viridis",0.52,"Small"
"3591",38,3810,2.83,"Setaria viridis",0.52,"Small"
"3592",39,3902,1.36,"Setaria viridis",0.52,"Small"
"3593",39,3907,3.17,"Setaria viridis",0.52,"Small"
"3594",66,6602,5.07,"Setaria viridis",0.52,"Small"
"3595",43,4308,1.53,"Setaria viridis",0.52,"Small"
"3596",35,3501,0.39,"Setaria viridis",0.52,"Small"
"3597",43,4307,1.05,"Setaria viridis",0.52,"Small"
"3598",38,3801,0.65,"Setaria viridis",0.52,"Small"
"3599",66,6601,21.23,"Setaria viridis",0.52,"Small"
"3600",51,5107,0.88,"Setaria viridis",0.52,"Small"
"3601",50,5001,1.18,"Setaria viridis",0.52,"Small"
"3602",65,6503,0.41,"Setaria viridis",0.52,"Small"
"3603",42,4201,0.6,"Setaria viridis",0.52,"Small"
"3604",26,2607,0.17,"Setaria viridis",0.52,"Small"
"3605",42,4210,3.12,"Setaria viridis",0.52,"Small"
"3606",64,6410,94.05,"Setaria viridis",0.52,"Small"
"3607",51,5105,2.03,"Setaria viridis",0.52,"Small"
"3608",39,3910,4.83,"Setaria viridis",0.52,"Small"
"3609",39,3908,1.77,"Setaria viridis",0.52,"Small"
"3610",34,3401,0.11,"Setaria viridis",0.52,"Small"
"3611",43,4310,1.43,"Setaria viridis",0.52,"Small"
"3612",65,6502,5.02,"Setaria viridis",0.52,"Small"
"3613",43,4301,0.91,"Setaria viridis",0.52,"Small"
"3614",64,6403,74.74,"Setaria viridis",0.52,"Small"
"3615",51,5101,11.41,"Setaria viridis",0.52,"Small"
"3616",27,2709,2.33,"Setaria viridis",0.52,"Small"
"3617",43,4306,0.49,"Setaria viridis",0.52,"Small"
"3618",43,4302,10.22,"Setaria viridis",0.52,"Small"
"3619",41,4105,2.45,"Setaria viridis",0.52,"Small"
"3620",35,3505,4.51,"Setaria viridis",0.52,"Small"
"3621",66,6606,0.32,"Setaria viridis",0.52,"Small"
"3622",38,3806,0.07,"Setaria viridis",0.52,"Small"
"3623",66,6610,113.99,"Setaria viridis",0.52,"Small"
"3624",42,4207,5.44,"Setaria viridis",0.52,"Small"
"3625",40,4007,1.69,"Setaria viridis",0.52,"Small"
"3626",51,5108,1.38,"Setaria viridis",0.52,"Small"
"3627",57,5701,0.03,"Setaria viridis",0.52,"Small"
"3628",51,5104,2.09,"Setaria viridis",0.52,"Small"
"3629",64,6407,1.62,"Setaria viridis",0.52,"Small"
"3630",42,4209,0.05,"Setaria viridis",0.52,"Small"
"3631",39,3906,11.56,"Setaria viridis",0.52,"Small"
"3632",43,4305,2.06,"Setaria viridis",0.52,"Small"
"3633",64,6405,3.98,"Setaria viridis",0.52,"Small"
"3634",34,3410,0.01,"Setaria viridis",0.52,"Small"
"3635",64,6406,13.72,"Setaria viridis",0.52,"Small"
"3636",41,4102,0.49,"Setaria viridis",0.52,"Small"
"3637",64,6409,18.37,"Setaria viridis",0.52,"Small"
"3638",51,5103,8.51,"Setaria viridis",0.52,"Small"
"3639",65,6507,0.41,"Setaria viridis",0.52,"Small"
"3640",65,6505,109.18,"Setaria viridis",0.52,"Small"
"3641",66,6605,2.55,"Setaria viridis",0.52,"Small"
"3642",51,5110,3.15,"Setaria viridis",0.52,"Small"
"3643",40,4005,0.18,"Setaria viridis",0.52,"Small"
"3644",43,4303,0.43,"Setaria viridis",0.52,"Small"
"3645",64,6404,23.04,"Setaria viridis",0.52,"Small"
"3646",38,3805,1.87,"Setaria viridis",0.52,"Small"
"3647",39,3904,1.28,"Sibbaldia procumbens",0.425,"Small"
"3648",57,5707,1.14,"Sibbaldia procumbens",0.425,"Small"
"3649",51,5106,0.79,"Silene aprica",2.945,"Large"
"3650",51,5109,1.92,"Silene aprica",2.945,"Large"
"3651",53,5301,0.13,"Silene aprica",2.945,"Large"
"3652",50,5001,0.32,"Silene conoidea",1.16,"Small"
"3653",60,6001,0.37,"Silene conoidea",1.16,"Small"
"3654",40,4005,0.27,"Sphallerocarpus gracilis",0.96,"Small"
"3655",66,6609,2.72,"Stellaria media",1.06,"Small"
"3656",50,5001,2.61,"Stellera chamaejasme",0.57,"Small"
"3657",61,6106,0.25,"Stellera chamaejasme",0.57,"Small"
"3658",48,4809,0.32,"Stellera chamaejasme",0.57,"Small"
"3659",52,5201,5.17,"Stellera chamaejasme",0.57,"Small"
"3660",51,5110,3.55,"Stellera chamaejasme",0.57,"Small"
"3661",51,5107,0.5,"Stellera chamaejasme",0.57,"Small"
"3662",53,5301,44.64,NA,1.76,"Large"
"3663",52,5210,4.42,NA,1.76,"Large"
"3664",57,5707,34.41,NA,1.76,"Large"
"3665",53,5304,8.4,NA,1.76,"Large"
"3666",54,5410,21.18,NA,1.76,"Large"
"3667",53,5308,25.61,NA,1.76,"Large"
"3668",51,5110,9.13,NA,1.76,"Large"
"3669",52,5202,10.63,NA,1.76,"Large"
"3670",54,5405,12.24,NA,1.76,"Large"
"3671",57,5706,58.7,NA,1.76,"Large"
"3672",59,5904,40.76,NA,1.76,"Large"
"3673",59,5907,8.48,NA,1.76,"Large"
"3674",52,5201,0.57,NA,1.76,"Large"
"3675",55,5510,2.93,NA,1.76,"Large"
"3676",54,5404,26.09,NA,1.76,"Large"
"3677",52,5205,16.13,NA,1.76,"Large"
"3678",56,5603,26.35,NA,1.76,"Large"
"3679",59,5910,37.4,NA,1.76,"Large"
"3680",56,5608,13.7,NA,1.76,"Large"
"3681",53,5302,23.23,NA,1.76,"Large"
"3682",52,5206,0.41,NA,1.76,"Large"
"3683",54,5402,17.21,NA,1.76,"Large"
"3684",57,5708,62.96,NA,1.76,"Large"
"3685",59,5905,63.04,NA,1.76,"Large"
"3686",58,5807,13.38,NA,1.76,"Large"
"3687",53,5303,13.82,NA,1.76,"Large"
"3688",55,5507,4.54,NA,1.76,"Large"
"3689",57,5709,43.26,NA,1.76,"Large"
"3690",53,5306,22.12,NA,1.76,"Large"
"3691",58,5806,5.86,NA,1.76,"Large"
"3692",59,5903,43.43,NA,1.76,"Large"
"3693",59,5909,3.29,NA,1.76,"Large"
"3694",59,5901,48.09,NA,1.76,"Large"
"3695",56,5606,4.05,NA,1.76,"Large"
"3696",57,5704,0.07,NA,1.76,"Large"
"3697",58,5810,10.07,NA,1.76,"Large"
"3698",54,5408,1.75,NA,1.76,"Large"
"3699",58,5802,2.89,NA,1.76,"Large"
"3700",59,5902,39.83,NA,1.76,"Large"
"3701",54,5401,22.99,NA,1.76,"Large"
"3702",56,5605,3.08,NA,1.76,"Large"
"3703",53,5307,18.64,NA,1.76,"Large"
"3704",48,4803,23.86,NA,1.76,"Large"
"3705",51,5108,0.77,NA,1.76,"Large"
"3706",59,5906,36.97,NA,1.76,"Large"
"3707",58,5808,12.4,NA,1.76,"Large"
"3708",54,5403,18.11,NA,1.76,"Large"
"3709",55,5502,12.24,NA,1.76,"Large"
"3710",61,6105,20.85,NA,1.76,"Large"
"3711",54,5406,13.98,NA,1.76,"Large"
"3712",58,5801,5.26,NA,1.76,"Large"
"3713",58,5804,1.62,NA,1.76,"Large"
"3714",54,5407,4.16,NA,1.76,"Large"
"3715",57,5710,39.06,NA,1.76,"Large"
"3716",55,5505,14.38,NA,1.76,"Large"
"3717",55,5503,8.98,NA,1.76,"Large"
"3718",58,5803,0.3,NA,1.76,"Large"
"3719",55,5504,3.63,NA,1.76,"Large"
"3720",58,5805,1.56,NA,1.76,"Large"
"3721",54,5409,1.01,NA,1.76,"Large"
"3722",53,5309,29,NA,1.76,"Large"
"3723",51,5107,1.42,NA,1.76,"Large"
"3724",58,5809,9.57,NA,1.76,"Large"
"3725",59,5908,48.52,NA,1.76,"Large"
"3726",55,5508,12.04,NA,1.76,"Large"
"3727",55,5509,7.11,NA,1.76,"Large"
"3728",30,3010,2.4,"Stipa breviflora",1.4,"Small"
"3729",29,2909,0.3,"Stipa breviflora",1.4,"Small"
"3730",31,3106,44.17,"Stipa breviflora",1.4,"Small"
"3731",27,2703,1.19,"Stipa breviflora",1.4,"Small"
"3732",29,2906,17.35,"Stipa breviflora",1.4,"Small"
"3733",25,2504,1.05,"Stipa breviflora",1.4,"Small"
"3734",31,3110,23.33,"Stipa breviflora",1.4,"Small"
"3735",31,3105,34.53,"Stipa breviflora",1.4,"Small"
"3736",29,2902,8.73,"Stipa breviflora",1.4,"Small"
"3737",32,3206,23.36,"Stipa breviflora",1.4,"Small"
"3738",30,3006,6.79,"Stipa breviflora",1.4,"Small"
"3739",28,2803,0.95,"Stipa breviflora",1.4,"Small"
"3740",29,2901,3.21,"Stipa breviflora",1.4,"Small"
"3741",30,3007,6.95,"Stipa breviflora",1.4,"Small"
"3742",30,3009,10.11,"Stipa breviflora",1.4,"Small"
"3743",28,2802,3.24,"Stipa breviflora",1.4,"Small"
"3744",32,3207,11.69,"Stipa breviflora",1.4,"Small"
"3745",31,3107,62.88,"Stipa breviflora",1.4,"Small"
"3746",32,3202,4.2,"Stipa breviflora",1.4,"Small"
"3747",31,3103,27.89,"Stipa breviflora",1.4,"Small"
"3748",25,2509,1.02,"Stipa breviflora",1.4,"Small"
"3749",27,2704,0.25,"Stipa breviflora",1.4,"Small"
"3750",31,3109,27.05,"Stipa breviflora",1.4,"Small"
"3751",29,2908,1.72,"Stipa breviflora",1.4,"Small"
"3752",32,3209,27.05,"Stipa breviflora",1.4,"Small"
"3753",30,3001,6.79,"Stipa breviflora",1.4,"Small"
"3754",29,2903,7.98,"Stipa breviflora",1.4,"Small"
"3755",28,2801,5.39,"Stipa breviflora",1.4,"Small"
"3756",32,3201,30.37,"Stipa breviflora",1.4,"Small"
"3757",32,3204,29.58,"Stipa breviflora",1.4,"Small"
"3758",25,2505,1.41,"Stipa breviflora",1.4,"Small"
"3759",32,3203,32.48,"Stipa breviflora",1.4,"Small"
"3760",32,3208,21.16,"Stipa breviflora",1.4,"Small"
"3761",30,3002,7.23,"Stipa breviflora",1.4,"Small"
"3762",29,2907,1.83,"Stipa breviflora",1.4,"Small"
"3763",30,3003,6.01,"Stipa breviflora",1.4,"Small"
"3764",32,3210,21.54,"Stipa breviflora",1.4,"Small"
"3765",28,2804,3.14,"Stipa breviflora",1.4,"Small"
"3766",27,2705,0.41,"Stipa breviflora",1.4,"Small"
"3767",27,2701,0.37,"Stipa breviflora",1.4,"Small"
"3768",31,3101,20.78,"Stipa breviflora",1.4,"Small"
"3769",30,3005,6.95,"Stipa breviflora",1.4,"Small"
"3770",28,2805,5.68,"Stipa breviflora",1.4,"Small"
"3771",28,2807,12.14,"Stipa breviflora",1.4,"Small"
"3772",25,2501,0.16,"Stipa breviflora",1.4,"Small"
"3773",31,3102,31.11,"Stipa breviflora",1.4,"Small"
"3774",31,3104,29.35,"Stipa breviflora",1.4,"Small"
"3775",28,2809,1.12,"Stipa breviflora",1.4,"Small"
"3776",29,2905,1.05,"Stipa breviflora",1.4,"Small"
"3777",25,2503,1.27,"Stipa breviflora",1.4,"Small"
"3778",27,2702,0.2,"Stipa breviflora",1.4,"Small"
"3779",29,2904,0.95,"Stipa breviflora",1.4,"Small"
"3780",31,3108,26.64,"Stipa breviflora",1.4,"Small"
"3781",29,2910,4.82,"Stipa breviflora",1.4,"Small"
"3782",32,3205,23.8,"Stipa breviflora",1.4,"Small"
"3783",13,1303,7.02,"Stipa tianschanica",1.6,"Large"
"3784",13,1301,0.67,"Stipa tianschanica",1.6,"Large"
"3785",13,1306,11.62,"Stipa tianschanica",1.6,"Large"
"3786",47,4704,34.13,"Stipa grandis",1.525,"Small"
"3787",45,4502,15.4,"Stipa grandis",1.525,"Small"
"3788",60,6002,3.41,"Stipa grandis",1.525,"Small"
"3789",61,6104,5.5,"Stipa grandis",1.525,"Small"
"3790",50,5009,3.09,"Stipa grandis",1.525,"Small"
"3791",43,4304,8.22,"Stipa grandis",1.525,"Small"
"3792",48,4809,15.51,"Stipa grandis",1.525,"Small"
"3793",49,4904,31.28,"Stipa grandis",1.525,"Small"
"3794",60,6006,8.33,"Stipa grandis",1.525,"Small"
"3795",60,6007,4.16,"Stipa grandis",1.525,"Small"
"3796",42,4210,13.42,"Stipa grandis",1.525,"Small"
"3797",49,4901,49.77,"Stipa grandis",1.525,"Small"
"3798",62,6208,1.04,"Stipa grandis",1.525,"Small"
"3799",42,4206,0.55,"Stipa grandis",1.525,"Small"
"3800",48,4806,46.51,"Stipa grandis",1.525,"Small"
"3801",61,6103,11.54,"Stipa grandis",1.525,"Small"
"3802",44,4406,24.45,"Stipa grandis",1.525,"Small"
"3803",49,4902,22.17,"Stipa grandis",1.525,"Small"
"3804",47,4703,5.17,"Stipa grandis",1.525,"Small"
"3805",53,5305,12.56,"Stipa grandis",1.525,"Small"
"3806",44,4409,66.93,"Stipa grandis",1.525,"Small"
"3807",45,4501,0.47,"Stipa grandis",1.525,"Small"
"3808",42,4202,6.53,"Stipa grandis",1.525,"Small"
"3809",47,4702,75.21,"Stipa grandis",1.525,"Small"
"3810",47,4701,61.94,"Stipa grandis",1.525,"Small"
"3811",42,4201,22.16,"Stipa grandis",1.525,"Small"
"3812",47,4707,91.71,"Stipa grandis",1.525,"Small"
"3813",49,4908,13.29,"Stipa grandis",1.525,"Small"
"3814",60,6005,4.8,"Stipa grandis",1.525,"Small"
"3815",41,4106,132.05,"Stipa grandis",1.525,"Small"
"3816",47,4710,86.84,"Stipa grandis",1.525,"Small"
"3817",43,4305,11.79,"Stipa grandis",1.525,"Small"
"3818",49,4903,22.55,"Stipa grandis",1.525,"Small"
"3819",60,6008,1.21,"Stipa grandis",1.525,"Small"
"3820",44,4408,11.32,"Stipa grandis",1.525,"Small"
"3821",48,4801,36.54,"Stipa grandis",1.525,"Small"
"3822",46,4610,130.08,"Stipa grandis",1.525,"Small"
"3823",42,4203,14.61,"Stipa grandis",1.525,"Small"
"3824",50,5008,3.16,"Stipa grandis",1.525,"Small"
"3825",42,4207,1.5,"Stipa grandis",1.525,"Small"
"3826",43,4309,4.77,"Stipa grandis",1.525,"Small"
"3827",43,4307,16.74,"Stipa grandis",1.525,"Small"
"3828",43,4306,18.7,"Stipa grandis",1.525,"Small"
"3829",47,4708,43.72,"Stipa grandis",1.525,"Small"
"3830",46,4606,64.19,"Stipa grandis",1.525,"Small"
"3831",46,4609,57.62,"Stipa grandis",1.525,"Small"
"3832",45,4505,0.43,"Stipa grandis",1.525,"Small"
"3833",48,4805,66.38,"Stipa grandis",1.525,"Small"
"3834",50,5007,0.27,"Stipa grandis",1.525,"Small"
"3835",46,4603,19.83,"Stipa grandis",1.525,"Small"
"3836",45,4510,20.99,"Stipa grandis",1.525,"Small"
"3837",43,4308,28.94,"Stipa grandis",1.525,"Small"
"3838",49,4907,40.93,"Stipa grandis",1.525,"Small"
"3839",49,4910,90.9,"Stipa grandis",1.525,"Small"
"3840",61,6107,10.46,"Stipa grandis",1.525,"Small"
"3841",50,5006,6.43,"Stipa grandis",1.525,"Small"
"3842",43,4302,15.87,"Stipa grandis",1.525,"Small"
"3843",50,5001,0.3,"Stipa grandis",1.525,"Small"
"3844",45,4503,0.52,"Stipa grandis",1.525,"Small"
"3845",46,4601,35.13,"Stipa grandis",1.525,"Small"
"3846",44,4401,39.29,"Stipa grandis",1.525,"Small"
"3847",47,4709,24.11,"Stipa grandis",1.525,"Small"
"3848",48,4804,12.96,"Stipa grandis",1.525,"Small"
"3849",43,4301,63.93,"Stipa grandis",1.525,"Small"
"3850",45,4507,6.87,"Stipa grandis",1.525,"Small"
"3851",61,6108,0.44,"Stipa grandis",1.525,"Small"
"3852",44,4404,1.03,"Stipa grandis",1.525,"Small"
"3853",49,4906,103.54,"Stipa grandis",1.525,"Small"
"3854",61,6110,7.91,"Stipa grandis",1.525,"Small"
"3855",45,4508,2.15,"Stipa grandis",1.525,"Small"
"3856",61,6101,3.07,"Stipa grandis",1.525,"Small"
"3857",50,5002,8.44,"Stipa grandis",1.525,"Small"
"3858",42,4208,27.3,"Stipa grandis",1.525,"Small"
"3859",45,4506,13.21,"Stipa grandis",1.525,"Small"
"3860",44,4402,8.36,"Stipa grandis",1.525,"Small"
"3861",43,4303,13.63,"Stipa grandis",1.525,"Small"
"3862",50,5004,0.55,"Stipa grandis",1.525,"Small"
"3863",47,4706,35.89,"Stipa grandis",1.525,"Small"
"3864",48,4808,15.68,"Stipa grandis",1.525,"Small"
"3865",45,4504,3.59,"Stipa grandis",1.525,"Small"
"3866",49,4909,35.22,"Stipa grandis",1.525,"Small"
"3867",44,4410,119.96,"Stipa grandis",1.525,"Small"
"3868",55,5501,4.67,"Stipa grandis",1.525,"Small"
"3869",48,4810,12.37,"Stipa grandis",1.525,"Small"
"3870",61,6102,0.34,"Stipa grandis",1.525,"Small"
"3871",44,4403,1.84,"Stipa grandis",1.525,"Small"
"3872",44,4405,1.33,"Stipa grandis",1.525,"Small"
"3873",50,5003,9.06,"Stipa grandis",1.525,"Small"
"3874",48,4802,40.9,"Stipa grandis",1.525,"Small"
"3875",50,5005,21.55,"Stipa grandis",1.525,"Small"
"3876",64,6405,0.47,"Stipa grandis",1.525,"Small"
"3877",49,4905,69.43,"Stipa grandis",1.525,"Small"
"3878",42,4209,17.89,"Stipa grandis",1.525,"Small"
"3879",42,4204,16.85,"Stipa grandis",1.525,"Small"
"3880",45,4509,2.66,"Stipa grandis",1.525,"Small"
"3881",46,4608,35.07,"Stipa grandis",1.525,"Small"
"3882",42,4205,7.29,"Stipa grandis",1.525,"Small"
"3883",43,4310,11.25,"Stipa grandis",1.525,"Small"
"3884",47,4705,80.77,"Stipa grandis",1.525,"Small"
"3885",46,4605,88.1,"Stipa grandis",1.525,"Small"
"3886",46,4602,24.08,"Stipa grandis",1.525,"Small"
"3887",46,4604,104.59,"Stipa grandis",1.525,"Small"
"3888",60,6001,2.03,"Stipa grandis",1.525,"Small"
"3889",48,4807,7.72,"Stipa grandis",1.525,"Small"
"3890",50,5010,30.47,"Stipa grandis",1.525,"Small"
"3891",61,6106,17.84,"Stipa grandis",1.525,"Small"
"3892",41,4104,22.05,"Stipa krylovii",1.545,"Small"
"3893",38,3809,16.56,"Stipa krylovii",1.545,"Small"
"3894",37,3704,53.45,"Stipa krylovii",1.545,"Small"
"3895",34,3405,24.8,"Stipa krylovii",1.545,"Small"
"3896",38,3807,28.52,"Stipa krylovii",1.545,"Small"
"3897",33,3309,42.16,"Stipa krylovii",1.545,"Small"
"3898",39,3906,0.32,"Stipa krylovii",1.545,"Small"
"3899",34,3404,29.23,"Stipa krylovii",1.545,"Small"
"3900",37,3709,6.62,"Stipa krylovii",1.545,"Small"
"3901",35,3501,22.2,"Stipa krylovii",1.545,"Small"
"3902",38,3803,20.5,"Stipa krylovii",1.545,"Small"
"3903",38,3804,7.21,"Stipa krylovii",1.545,"Small"
"3904",33,3305,31.25,"Stipa krylovii",1.545,"Small"
"3905",36,3604,20.55,"Stipa krylovii",1.545,"Small"
"3906",34,3408,36.46,"Stipa krylovii",1.545,"Small"
"3907",41,4105,9.27,"Stipa krylovii",1.545,"Small"
"3908",42,4205,12.46,"Stipa krylovii",1.545,"Small"
"3909",35,3508,1.93,"Stipa krylovii",1.545,"Small"
"3910",39,3904,11.17,"Stipa krylovii",1.545,"Small"
"3911",33,3301,62.28,"Stipa krylovii",1.545,"Small"
"3912",36,3607,17.27,"Stipa krylovii",1.545,"Small"
"3913",39,3902,17.83,"Stipa krylovii",1.545,"Small"
"3914",38,3810,16.17,"Stipa krylovii",1.545,"Small"
"3915",34,3406,52.35,"Stipa krylovii",1.545,"Small"
"3916",35,3507,2.72,"Stipa krylovii",1.545,"Small"
"3917",37,3703,27.05,"Stipa krylovii",1.545,"Small"
"3918",36,3610,25.43,"Stipa krylovii",1.545,"Small"
"3919",38,3806,10.93,"Stipa krylovii",1.545,"Small"
"3920",37,3702,1.24,"Stipa krylovii",1.545,"Small"
"3921",34,3402,39.96,"Stipa krylovii",1.545,"Small"
"3922",40,4008,10.2,"Stipa krylovii",1.545,"Small"
"3923",35,3503,2.29,"Stipa krylovii",1.545,"Small"
"3924",36,3608,25.58,"Stipa krylovii",1.545,"Small"
"3925",38,3805,7.43,"Stipa krylovii",1.545,"Small"
"3926",33,3302,52.44,"Stipa krylovii",1.545,"Small"
"3927",36,3601,17.81,"Stipa krylovii",1.545,"Small"
"3928",33,3308,48.02,"Stipa krylovii",1.545,"Small"
"3929",36,3605,19.74,"Stipa krylovii",1.545,"Small"
"3930",35,3510,4.72,"Stipa krylovii",1.545,"Small"
"3931",40,4003,6.96,"Stipa krylovii",1.545,"Small"
"3932",37,3701,9.09,"Stipa krylovii",1.545,"Small"
"3933",38,3802,10.22,"Stipa krylovii",1.545,"Small"
"3934",34,3409,35.2,"Stipa krylovii",1.545,"Small"
"3935",35,3502,4.82,"Stipa krylovii",1.545,"Small"
"3936",41,4102,56.77,"Stipa krylovii",1.545,"Small"
"3937",40,4005,6.88,"Stipa krylovii",1.545,"Small"
"3938",36,3606,26.97,"Stipa krylovii",1.545,"Small"
"3939",37,3705,43.3,"Stipa krylovii",1.545,"Small"
"3940",39,3903,11.97,"Stipa krylovii",1.545,"Small"
"3941",34,3410,46.35,"Stipa krylovii",1.545,"Small"
"3942",38,3808,18.42,"Stipa krylovii",1.545,"Small"
"3943",41,4110,18.46,"Stipa krylovii",1.545,"Small"
"3944",37,3707,28.05,"Stipa krylovii",1.545,"Small"
"3945",37,3710,81,"Stipa krylovii",1.545,"Small"
"3946",36,3602,7.09,"Stipa krylovii",1.545,"Small"
"3947",36,3603,31.82,"Stipa krylovii",1.545,"Small"
"3948",33,3303,47.39,"Stipa krylovii",1.545,"Small"
"3949",40,4009,0.78,"Stipa krylovii",1.545,"Small"
"3950",36,3609,22.55,"Stipa krylovii",1.545,"Small"
"3951",34,3407,36.7,"Stipa krylovii",1.545,"Small"
"3952",39,3901,9.32,"Stipa krylovii",1.545,"Small"
"3953",40,4010,10.96,"Stipa krylovii",1.545,"Small"
"3954",41,4108,4.19,"Stipa krylovii",1.545,"Small"
"3955",33,3307,46.39,"Stipa krylovii",1.545,"Small"
"3956",35,3505,6.38,"Stipa krylovii",1.545,"Small"
"3957",38,3801,4.88,"Stipa krylovii",1.545,"Small"
"3958",41,4109,0.57,"Stipa krylovii",1.545,"Small"
"3959",34,3403,56.44,"Stipa krylovii",1.545,"Small"
"3960",39,3905,16.96,"Stipa krylovii",1.545,"Small"
"3961",40,4002,4.7,"Stipa krylovii",1.545,"Small"
"3962",35,3504,10.45,"Stipa krylovii",1.545,"Small"
"3963",40,4001,6.58,"Stipa krylovii",1.545,"Small"
"3964",33,3306,60.73,"Stipa krylovii",1.545,"Small"
"3965",41,4107,0.75,"Stipa krylovii",1.545,"Small"
"3966",35,3509,4.14,"Stipa krylovii",1.545,"Small"
"3967",41,4103,1.49,"Stipa krylovii",1.545,"Small"
"3968",40,4007,7.21,"Stipa krylovii",1.545,"Small"
"3969",33,3310,56.27,"Stipa krylovii",1.545,"Small"
"3970",40,4006,11.07,"Stipa krylovii",1.545,"Small"
"3971",33,3304,46.39,"Stipa krylovii",1.545,"Small"
"3972",35,3506,1.27,"Stipa krylovii",1.545,"Small"
"3973",40,4004,8.48,"Stipa krylovii",1.545,"Small"
"3974",34,3401,45.61,"Stipa krylovii",1.545,"Small"
"3975",41,4101,6.99,"Stipa krylovii",1.545,"Small"
"3976",1,101,14.91,"Stipa purpurea",1.67,"Large"
"3977",1,104,55.44,"Stipa purpurea",1.67,"Large"
